"School ID","School Short Name","School Long Name","Principal Name","Principal Email","Principal 2 Name","Principal 2 Email","Asst. Principal 1 Name","Asst. Principal 1 Email","Asst. Principal 2 Name","Asst. Principal 2 Email","Asst. Principal 3 Name","Asst. Principal 3 Email","Asst. Principal 4 Name","Asst. Principal 4 Email","Asst. Principal 5 Name","Asst. Principal 5 Email","Asst. Principal 6 Name","Asst. Principal 6 Email","PHONE","FAX","Website URL","School Hours","School Address","Delivery Address","Governance","Category","Network","Mail Run GSR","NCES ID","CPS Legacy Unit","ISBE ID","ISBE Name","Primary Grade Category","Secondary Grade Category","Current Grades Served","Grade Served at Maturity","Replication"
"609865","JORDAN","Jordan Elementary Community School","Gilberto Piedrahita","GPiedrahita@cps.edu","","","Anita Ivory","AIvory@cps.edu","","","","","","","","","","","(773)534-2220","(773)534-2231","http://www.jordan.cps.edu","08:00 AM-03:00 PM","7414 N WOLCOTT AVE Chicago IL 60626","7414 N WOLCOTT AVE Chicago IL 60626","District","ES","Network 2","32","{170993000441}","2870","{150162990252889}","Jordan Elem Community School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609764","JUAREZ HS","Benito Juarez Community Academy High School","Juan Carlos Ocon","JCOcon@cps.edu","","","Mr.Keith W Adams","kwadams@cps.edu","Mr.Nicholas O. Aquino","noaquino@cps.edu","","","","","","","","","(773)534-7030","(773)534-7058","http://www.benitojuarez.net","9:00  AM - 4:15  PM","2150 S LAFLIN ST Chicago IL 60608","1450 W CERMAK RD STE 1510 Chicago IL 60608","District","HS","ISP","38","{170993000722}","1890","{150162990250767}","Juarez Community Academy HS","High","","9,10,11,12","9,10,11,12",""
"609762","JULIAN HS","Percy L Julian High School","Myron L Hester","MLHester@cps.edu","","","Michelle Christine Brumfield","MCBrumfield@cps.edu","Thomas Cornielius Trotter","TCTrotter@cps.edu","","","","","","","","","(773)535-5170","(773)535-5230","http://www.pljulianhs.net","8:00  AM - 3:15  PM","10330 S ELIZABETH ST Chicago IL 60643","10330 S ELIZABETH ST Chicago IL 60643","District","HS","Network 13","49","{170993000895}","1870","{150162990250763}","Julian High School","High","","9,10,11,12","9,10,11,12",""
"610015","JUNGMAN","Joseph Jungman Elementary School","Mrs.Suzanne V Mazenis-Luzzi","SVMazenis@cps.edu","","","","","","","","","","","","","","","(773)534-7375","(773)534-7383","","9:00 AM-4:00 PM","1746 S MILLER ST Chicago IL 60608","1746 S MILLER ST Chicago IL 60608","District","ES","Network 7","38","{170993000881}","4230","{150162990252292}","Jungman Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609920","KANOON","Gerald Delgado Kanoon Elementary Magnet School","Mrs.Marin Gonzalez","mgonzalez231@cps.edu","","","Claudia Naranjo","CPineda@cps.edu","","","","","","","","","","","(773)534-1736","(773)534-1740","","7:45 AM-2:45 PM","2233 S KEDZIE AVE Chicago IL 60623","2233 S KEDZIE AVE Chicago IL 60623","District","ES","Network 7","37","{170993000787}","3370","{150162990252806}","Kanoon Elem Magnet School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610084","KELLER","Annie Keller Elementary Gifted Magnet School","Delena Little","dlittle1@cps.edu","","","Chalese Ardelia Conley","CAConley@cps.edu","","","","","","","","","","","(773)535-2636","(773)535-2635","http://www.keller.cps.edu","07:45 AM-02:45 PM","3020 W 108TH ST Chicago IL 60655","3020 W 108TH ST Chicago IL 60655","District","ES","ISP","49","{170993000860}","4960","{150162990252739}","Keller Elem Gifted Magnet School","Elementary","","1,2,3,4,5,6,7,8","1,2,3,4,5,6,7,8",""
"609925","KELLMAN","Joseph Kellman Corporate Community ES","Sherisse M Freeney","smtaylor@cps.edu","","","Monique Mignon Whittington","MMWhittington@cps.edu","","","","","","","","","","","(773)534-6602","(773)534-6601","http://www.kellman.cps.edu/","08:00 AM-03:00 PM","3030 W ARTHINGTON ST Chicago IL 60612","3030 W ARTHINGTON ST Chicago IL 60612","District","ES","Network 5","36","{170993000760}","3410","{150162990252892}","Kellman Corporate Community Elem","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610016","KELLOGG","Kate S Kellogg Elementary School","Cory W Overstreet","cwoverstreet@cps.edu","","","","","","","","","","","","","","","(773)535-2590","(773)535-2596","http://www.kellogg.cps.edu","07:45 AM-02:45 PM","9241 S LEAVITT ST Chicago IL 60643-6318","9241 S LEAVITT ST Chicago IL 60643","District","ES","Network 10","49","{170993000882}","4240","{150162990252293}","Kellogg Elem School","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"609715","KELLY HS","Thomas Kelly High School","Dr.Lisa Bucciarelli-Carlos","lbucciarell@cps.edu","","","Raul Bermejo","","Ms.Liddell-Jegen McGuire","LMcGuire1@cps.edu","Kerri Ann Thompson","KAThompson@cps.edu","","","","","","","(773)535-4900","(773)535-4841","http://www.kellyhs.org","7:30  AM - 2:45  PM","4136 S CALIFORNIA AVE Chicago IL 60632","4136 S CALIFORNIA AVE Chicago IL 60632","District","HS","Network 8","39","{170993000920}","1400","{150162990250022}","Kelly High School","High","","9,10,11,12","9,10,11,12",""
"609716","KELVYN PARK HS","Kelvyn Park High School","Allyson Rochelle Fox","ARFox@cps.edu","","","Michael S Stosek","MSStosek@cps.edu","","","","","","","","","","","(773)534-4200","(773)534-4507","http://www.kelvynparkhs.org","8:05-4:15","4343 W WRIGHTWOOD AVE Chicago IL 60639","4343 W WRIGHTWOOD AVE Chicago IL 60639","District","HS","Network 4","29","{170993000923}","1410","{150162990250023}","Kelvyn Park High School","High","","7,8,9,10,11,12","7,8,9,10,11,12",""
"609718","KENNEDY HS","John F Kennedy High School","George Z Szkapiak","GZSzkapiak@cps.edu","","","Roberto Paredes","RParedes@cps.edu","Rachel S Peralta","RSonon@cps.edu","","","","","","","","","(773)535-2325","(773)535-2485","http://www.kennedyhschicago.org","7:30 AM-2:45 PM","6325 W 56TH ST Chicago IL 60638","6325 W 56TH ST Chicago IL 60638","District","HS","Network 10","44","{170993000924}","1420","{150162990250024}","Kennedy High School","High","","9,10,11,12","9,10,11,12",""
"609746","KENWOOD HS","Kenwood Academy High School","Gregory L Jones","GLJones@cps.edu","","","Karen A Calloway","KACalloway@cps.edu","Thomas Frayne","TFrayne@cps.edu","Ms.Corrine M O'Connell","cmoconnell@cps.edu","","","","","","","(773)535-1350","(773)535-1360","http://www.kenwoodacademy.org","9:00  AM - 4:15  PM","5015 S BLACKSTONE AVE Chicago IL 60615","5015 S BLACKSTONE AVE Chicago IL 60615","District","HS","Network 9","46","{170993000925}","1710","{150162990250025}","Kenwood Academy High School","High","","7,8,9,10,11,12","7,8,9,10,11,12",""
"610019","KERSHAW","Joshua D Kershaw Elementary School","Veronica Nash","VNash@cps.edu","","","Tanya Lynnette Fields","TLGregoire@cps.edu","","","","","","","","","","","(773)535-3050","(773)535-3677","http://www.kershawmagnet.org/","07:45 AM-02:45 PM","6450 S LOWE AVE Chicago IL 60621","6450 S LOWE AVE Chicago IL 60621","District","ES","Network 11","45","{170993000883}","4270","{150162990252294}","Kershaw Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610022","KILMER","Joyce Kilmer Elementary School","Jean McKeown Papagianis","JMMckeown@cps.edu","","","Jennifer Anne Foss","JAFoss@cps.edu","","","","","","","","","","","(773)534-2115","(773)534-2186","http://www.kilmerelementary.org","9:00am - 4:00pm","6700 N GREENVIEW AVE Chicago IL 60626","6700 N GREENVIEW AVE Chicago IL 60626","District","ES","Network 2","32","{170993000886}","4300","{150162990252296}","Kilmer Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610299","KING ES","Dr. Martin L. King Jr Academy of Social Justice","Ms.Jasmine L. Thurmond","jlthurmond@cps.edu","","","Ms.Natasha L Jones","nljones4@cps.edu","","","","","","","","","","","(773)535-3875","(773)535-3885","http://www.kingacademy.cps.edu","8:45 AM-3:45 PM","644 W 71ST ST Chicago IL 60621","","District","ES","Network 11","45","{170993000856}","7250","{150162990252267}","King Academy of Social Justice","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609751","KING HS","Dr  Martin Luther King  Jr  College Prep HS","David Narain","DNarain@cps.edu","","","Lynda Joi Parker","LJParker@cps.edu","","","","","","","","","","","(773)535-1180","(773)535-1658","http://www.newkcp.org","08:00 am - 03:16 pm","4445 S DREXEL BLVD Chicago IL 60653","4445 S DREXEL BLVD Chicago IL 60653","District","HS","Network 9","42","{170993000931}","1760","{150162990250039}","King College Prep High School","High","","9,10,11,12","9,10,11,12",""
"610026","KINZIE","John H Kinzie Elementary School","Dawn Marie Caetta","DMOrlando@cps.edu","","","Rosa Maria Hernandez","RMHernandez@cps.edu","","","","","","","","","","","(773)535-2425","(773)535-2086","https://kinzie.cps.edu","07:45 AM-02:45 PM","5625 S MOBILE AVE Chicago IL 60638","5625 S MOBILE AVE Chicago IL 60638","District","ES","ISP","44","{170993000890}","4330","{150162990252299}","Kinzie Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610027","KIPLING","Rudyard Kipling Elementary School","Lawanda Michelle Bishop","LMBishop@cps.edu","","","Dedria Renee Jackson","DRJackson@cps.edu","","","","","","","","","","","(773)535-3151","(773)535-3187","http://www.kiplingtigers.org","07:45 AM-02:45 PM","9351 S LOWE AVE Chicago IL 60620","9351 S LOWE AVE Chicago IL 60620","District","ES","Network 11","49","{170993000892}","4350","{150162990252300}","Kipling Elem School","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"400044","KIPP - ASCEND","KIPP Ascend Charter School","Ms. Lauren Henley","lhenley@kippchicago.org","","","","","","","","","","","","","","","(773)521-4399","(773)521-4766","http://www.kippchicago.org","7:45 AM-4:00 PM","1616 S AVERS AVE Chicago IL 60623","1616 S AVERS AVE Chicago IL 60623","Charter","ES","Charter","36","{170993006235}","7810","{15016299025234C}","KIPP Chicago Charter Schools","Elementary","","6,7,8","6,7,8",""
"400163","KIPP CHICAGO - BLOOM","KIPP Chicago Charter School - KIPP Bloom","Ms. Ellen Sale","esale@kippchicago.org","","","","","","","","","","","","","","","(773)938-8565","(773)783-6910","http://www.kippchicago.org","7:45 AM - 4:00 PM","5515 S LOWE AVE Chicago IL 60621","5515 S LOWE AVE Chicago IL 60621","Charter","ES","Charter","45","{170993006235}","9627","{15016299025234C}","KIPP Chicago Charter Schools","Elementary","","5,6,7,8","5,6,7,8","Y"
"400146","KIPP CHICAGO - CREATE","KIPP Chicago Charter School - KIPP Create","Mr. Billy Warden","wwarden@kippchicago.org","","","","","","","","","","","","","","","(773)938-8553","(773)287-4548","http://www.kippchicago.org","7:45 AM - 4:00 PM","4818 W OHIO ST Chicago IL 60644-","4818 W OHIO ST Chicago IL 60644","Charter","ES","Charter","36","{170993006235}","9605","{15016299025234C}","KIPP Chicago Charter Schools","Elementary","","5,6,7,8","5,6,7,8","Y"
"400180","KIPP ONE","KIPP One Academy","Rashid Bell","rbell@kippchicago.org","","","","","","","","","","","","","","","-","-","http://www.kippchicago.org","7:45am - 4:00pm","730 N PULASKI Chicago IL 60624-1063","730 N PULASKI Chicago IL 60624-1063","Charter","ES","Charter","34","","9684","","","Elementary","None","K,5","K,1,2,3,4,5,6,7,8",""
"610030","KOZMINSKI","Charles Kozminski Elementary Community Academy","Bernadette Latrice Glover","blglover@cps.edu","","","Mrs.Kapria Nicole Robinson","knrobinson1@cps.edu","","","","","","","","","","","(773)535-0980","(773)535-0982","http://www.kozacademy.org","07:45 AM-02:45 PM","936 E 54TH ST Chicago IL 60615","936 E 54TH ST Chicago IL 60615","District","ES","Network 9","46","{170993000903}","4390","{150162990252304}","Kozminski Elem Community Academy","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609719","LAKE VIEW HS","Lake View High School","Paul Joseph Karafiol","pjkarafiol@cps.edu","","","Mr.Tyrese L Graham","tlgraham@cps.edu","Ms.Meghan Arminta Sovell","masovell@cps.edu","Toney Vast-Binder","TVast-binder@cps.edu","","","","","","","(773)534-5440","(773)534-5585","http://www.lakeviewhs.com","7:45AM - 3:00PM","4015 N ASHLAND AVE Chicago IL 60613","4015 N ASHLAND AVE Chicago IL 60613","District","HS","Network 2","33","{170993000941}","1430","{150162990250026}","Lake View High School","High","","9,10,11,12","9,10,11,12",""
"609720","LANE TECH HS","Albert G Lane Technical High School","Brian Craig Tennison","bctennison@cps.edu","","","Damir M Ara","DMAra@cps.edu","Mr.David Bell","dbell32@cps.edu","Sarah Catherine Hanly","schanly@cps.edu","Mollie Ann Hart","MAHart@cps.edu","Mrs.Alison V. Hildebrandt","avkrakowski@cps.edu","Mrs.Edwina Laurette Thompson","ELGholston@cps.edu","(773)534-5400","(773)534-5544","http://www.lanetech.org","8:00  AM - 3:15  PM","2501 W ADDISON ST Chicago IL 60618","2501 W ADDISON ST Chicago IL 60618","District","HS","Network 4","33","{170993000942}","1440","{150162990250027}","Lane Technical High School","High","","7,8,9,10,11,12","7,8,9,10,11,12",""
"609869","LANGFORD","Anna R. Langford Community Academy","Lynn E Mcginnis-Garner","LEMcginnis-garner@cps.edu","","","Nneka Camara Thompson","NCThompson@cps.edu","","","","","","","","","","","(773)535-9180","(773)535-9428","http://www.langfordacademy.org","08:15 AM-03:15 PM","6010 S THROOP ST Chicago IL 60636","6010 S THROOP ST Chicago IL 60636","District","ES","Network 11","45","{170993001217}","2900","{150162990252704}","Langford A Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609993","LARA","Agustin Lara Elementary Academy","Paul F Schissler","PFSchissler@cps.edu","","","Rosario Badillo","RBadillo@cps.edu","","","","","","","","","","","(773)535-4389","(773)535-4472","http://lara.cps.edu/","08:00 AM-03:00 PM","4619 S WOLCOTT AVE Chicago IL 60609","4619 S WOLCOTT AVE Chicago IL 60609","District","ES","Network 8","39","{170993001612}","3980","{150162990252900}","Lara Elem Academy","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610033","LASALLE","LaSalle Elementary Language Academy","Beth Bazer","BBazer@cps.edu","","","Kimberly Ann Miller","KAMiller@cps.edu","","","","","","","","","","","(773)534-8470","(773)534-8021","http://www.lasallechicago.com","09:00 AM-04:00 PM","1734 N ORLEANS ST Chicago IL 60614","1734 N ORLEANS ST Chicago IL 60614","District","ES","Network 4","33","{170993000905}","4420","{150162990252306}","LaSalle Elem Language Academy","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"610520","LASALLE II","LaSalle II Magnet Elementary School","Ms.Lauren A. Albani","laalbani@cps.edu","","","Bridget T Malinowski","BTMalinowski@cps.edu","","","","","","","","","","","(773)534-0490","(773)534-0491","http://www.lasalle2school.com","07:45 AM-02:45 PM","1148 N HONORE ST Chicago IL 60622","","District","ES","ISP","35","{170993005986}","8040","{150162990252955}","LaSalle II Lang Acad Elem Sch","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610208","LAVIZZO","Mildred I Lavizzo Elementary School","Tracey Delora Stelly","TDStelly@cps.edu","","","","","","","","","","","","","","","(773)535-5300","(773)535-5313","http://www.edline.net/pages/Lavizzo_Elementary_School","07:45 AM-02:45 PM","138 W 109TH ST Chicago IL 60628","138 W 109TH ST Chicago IL 60628","District","ES","Network 13","48","{170993001135}","6260","{150162990252492}","Lavizzo Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610034","LAWNDALE","Lawndale Elementary Community Academy","Willard Willette","WWillette@cps.edu","","","Mrs.Lekesha L Coleman","LLWilliams6@cps.edu","","","","","","","","","","","(773)534-1635","(773)534-1644","","07:45 AM-02:45 PM","3500 W DOUGLAS BLVD Chicago IL 60623","3500 W DOUGLAS BLVD Chicago IL 60623","District","ES","Network 5","36","{170993000907}","4430","{150162990252309}","Lawndale Elem Community Academy","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"400151","LEARN - 7","L.E.A.R.N. Charter School - 7th Campus","Ms. Margie Smagacz","msmagacz@learncharter.org","","","","","","","","","","","","","","","(773)584-4300","(773)826-7918","http://www.learncharter.org","","3021 W CARROLL AVE Chicago IL 60612","3021 W CARROLL AVE Chicago IL 60612","Charter","ES","Charter","34","{170993004270}","9608","{15016299025208C}","LEARN Charter Schools","Elementary","","K,1,2,3,4,5","K,1,2,3,4,5","Y"
"400046","LEARN - BUTLER","L.E.A.R.N. - Romano Butler Campus","Robin Walker-Johnson","rjohnson@learncharter.org","","","","","","","","","","","","","","","(773)722-0200","(773)826-0015","http://www.learncharter.org","8:30 am-4:00 pm","1132 S HOMAN AVE Chicago IL 60624","1132 S HOMAN AVE Chicago IL 60624","Charter","ES","Charter","36","{170993004270}","6770","{15016299025208C}","LEARN Charter Schools","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8","Y"
"400047","LEARN - CAMPBELL","L.E.A.R.N. - Charles and Dorothy Campbell Campus","Ms. Karin McGuire","kmcguire@learncharter.org","","","","","","","","","","","","","","","(773)826-0370","(773)826-0109","http://www.learncharter.org","8:25 am-4:00 pm","212 S FRANCISCO AVE Chicago IL 60612","212 S FRANCISCO AVE Chicago IL 60612","Charter","ES","Charter","38","{170993004270}","8072","{15016299025208C}","LEARN Charter Schools","Elementary","","K,1,2,3,4,5","K,1,2,3,4,5","Y"
"400048","LEARN - EXCEL","L.E.A.R.N. - Excel Campus","Sekou Robertson","srobertson@learncharter.org","","","","","","","","","","","","","","","(773)584-4300","(312)243-7160","http://www.learncharter.org","8:25 AM-4:00 PM","3021 W CARROLL AVE Chicago IL 60612","3021 W CARROLL AVE Chicago IL 60612","Charter","ES","Charter","34","{170993004270}","6775","{15016299025208C}","LEARN Charter Schools","Elementary","","K,1,2,3,4,5","K,1,2,3,4,5","Y"
"400165","LEARN - MIDDLE","L.E.A.R.N. - Middle School Campus","Mr. David Lewis","dlewis@learncharter.org","","","","","","","","","","","","","","","(773)584-4300","(773)826-7933","http://www.learncharter.org","","3021 W CARROLL AVE Chicago IL 60612","3021 W CARROLL AVE Chicago IL 60612","Charter","ES","Charter","34","{170993004270}","9629","{15016299025208C}","LEARN Charter Schools","Elementary","","6,7,8","6,7,8","Y"
"400111","LEARN - PERKINS","L.E.A.R.N. - Hunter Perkins Campus","Mr. Jon Bennett","jbennett@learncharter.org","","","","","","","","","","","","","","","(773)488-1634","(773)488-1753","http://www.learncharter.org","8:25 AM-4:00 PM","1700 W 83RD ST Chicago IL 60620","1700 W 83RD ST Chicago IL 60620","Charter","ES","Charter","45","{170993004270}","8677","{15016299025208C}","LEARN Charter Schools","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8","Y"
"400107","LEARN - SOUTH CHICAGO","L.E.A.R.N. - South Chicago Campus","Ms. Ginger Lumpkin","glumpklin@learncharter.org","","","","","","","","","","","","","","","(773)722-8577","-","http://www.learncharter.org","","8914 S BUFFALO AVE Chicago IL 60617","8914 S BUFFALO AVE Chicago IL 60617","Charter","ES","Charter","47","{170993004270}","8029","{15016299025208C}","LEARN Charter Schools","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8","Y"
"610291","LEE","Richard Henry Lee Elementary School","Lisa Ann Epstein","LAEpstein@cps.edu","","","Salvador Velasco","SVelasco@cps.edu","","","","","","","","","","","(773)535-2255","(773)535-2287","http://www.leelions.org","08:15 AM-03:15 PM","6448 S TRIPP AVE Chicago IL 60629","","District","ES","ISP","44","{170993001214}","7170","{150162990252703}","Lee Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"400049","LEGACY","Legacy Charter School","Mr. Richard Glass","richard.glass@legacycharterschool.org","","","","","","","","","","","","","","","(773)542-1640","(773)542-1699","http://www.legacycharterschool.org","8:00 am-3:30 pm","4217 W 18TH ST Chicago IL 60623","4217 W 18TH ST Chicago IL 60623","Charter","ES","Charter","36","{170993005799}","5870","{15016299025221C}","Legacy Elem Charter School","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"400119","LEGAL PREP HS","Legal Prep Charter Academy","Mr. Samuel Finkelstein","sfinkelstein@legalprep.org","","","","","","","","","","","","","","","(773)922-7800","(312)386-5796","http://www.legalprep.org","7:30 AM-3:40 PM","4319 W WASHINGTON BLVD Chicago IL 60612","4319 W WASHINGTON BLVD Chicago IL 60624","Charter","HS","Charter","36","{170993006247}","9036","{15016299025019C}","Legal Prep Academy Charter HS","High","","9,10,11,12","9,10,11,12",""
"610305","LELAND","George Leland Elementary School","Turon Marcel Ivy","tmivy@cps.edu","","","Palisha Tonya Daughrity","PTSmith1@cps.edu","","","","","","","","","","","(773)534-6340","(773)534-6040","http://lelandstem.weebly.com/","08:00 AM-03:00 PM","512 S LAVERGNE AVE Chicago IL 60644","","District","ES","Network 3","36","{170993000730}","7320","{150162990252714}","Leland Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610298","LENART","Lenart Elementary Regional Gifted Center","Angela Mcewen Sims","AMSims@cps.edu","","","Connie Y Lee","CYLee@cps.edu","","","","","","","","","","","(773)535-0040","(773)535-0048","http://www.lenart.cps.edu","7:45 am-2:45 pm","8101 S LASALLE ST Chicago IL 60620","","District","ES","ISP","45","{170993005269}","7240","{150162990252856}","Lenart Elem Regional Gifted Ctr","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610036","LEWIS","Leslie Lewis Elementary School","Ms.Aquabah Gonney","agonney@cps.edu","","","Ms.Rosalind R Banks","rrbanks2@cps.edu","","","","","","","","","","","(773)534-3060","(773)534-3010","http://lewis.auslchicago.org","08:45 AM-03:45 PM","1431 N LEAMINGTON AVE Chicago IL 60651","1431 N LEAMINGTON AVE Chicago IL 60651","District","ES","AUSL","34","{170993000911}","4450","{150162990252311}","Lewis Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610037","LIBBY","Arthur A Libby Elementary School","Rochonda Knox","rknox@cps.edu","","","Tamesha A Carter","TACarter@cps.edu","","","","","","","","","","","(773)535-9050","(773)535-9383","http://www.libby.cps.edu","9:00  AM - 4:00  PM","5300 S LOOMIS BLVD Chicago IL 60609","5300 S LOOMIS BLVD Chicago IL 60609","District","ES","Network 11","45","{170993000916}","4470","{150162990252313}","Libby Elem School","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"610038","LINCOLN","Abraham Lincoln Elementary School","Mark Charles Armendariz","mcarmendariz@cps.edu","","","Cynthia Lynn Gerber","clgerber@cps.edu","","","","","","","","","","","(773)534-5720","(773)534-5778","http://www.lincolnelementary.org","08:45 AM-03:45 PM","615 W KEMPER PL Chicago IL 60614","615 W KEMPER PL Chicago IL 60614","District","ES","Network 4","33","{170993000918}","4480","{150162990252314}","Lincoln Elem School","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"609738","LINCOLN PARK HS","Lincoln Park High School","Michael Joseph Boraz","MJBoraz@cps.edu","","","Elizabeth A Brown","EABrown@cps.edu","Kenneth Scott Duncan","KSDuncan@cps.edu","Ms.Tarsa S Washington","tswashington2@cps.edu","","","","","","","(773)534-8130","(773)534-8218","http://www.lincolnparkhs.org","7:55  AM - 4:05  PM","2001 N ORCHARD ST Chicago IL 60614","2001 N ORCHARD ST Chicago IL 60614","District","HS","ISP","33","{170993001185}","1620","{150162990250047}","Lincoln Park High School","High","","9,10,11,12","9,10,11,12",""
"610391","LINDBLOM HS","Robert Lindblom Math & Science Academy HS","Mr.Wayne Joseph Bevis","wjbevis@cps.edu","","","Karen Maria Fitzpatrick","kmfitzpatrick@cps.edu","","","","","","","","","","","(773)535-9300","(773)535-9314","http://www.lindblomeagles.org","8:00 - 3:05pm","6130 S WOLCOTT AVE Chicago IL 60636","","District","HS","Network 11","43","{170993005791}","7110","{150162990250833}","Lindblom Math & Science Acad HS","High","","7,8,9,10,11,12","7,8,9,10,11,12",""
"400137","LITTLE BLACK PEARL HS","Little Black Pearl Art and Design Academy","Ms. Monica Haslip","mhaslip@blackpearl.org","Ms. Necole Muhammad","nmuhammad@blackpearl.org","","","","","","","","","","","","","(773)690-5500","(773)690-5518","http://blackpearl.org","9:00  AM - 4:30  PM","1060 E 47TH ST Chicago IL 60653","1060 E 47TH ST Chicago IL 60653","Contract","HS","Options","46","{170993006257}","9054","{150162990253804}","Little Black Pearl Arts Acad HS","High","","9,10,11,12","9,10,11,12",""
"609834","LITTLE VILLAGE","Little Village Elementary School","Lillian Lazu","LLazu@cps.edu","","","Edna L Melgar","ELMelgar@cps.edu","","","","","","","","","","","(773)534-1880","(773)534-1893","http://www.lva.cps.edu","08:00 AM-03:00 PM","2620 S LAWNDALE AVE Chicago IL 60623","2620 S LAWNDALE AVE Chicago IL 60623","District","ES","Network 7","37","{170993001608}","2590","{150162990252896}","Little Village Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610040","LLOYD","Henry D Lloyd Elementary School","Jay Richard Thompson","JRThompson@cps.edu","","","Mr.Stephen D Bingham","sdbingham@cps.edu","Laurel Salgado Jr","LSalgado@cps.edu","","","","","","","","","(773)534-3070","(773)534-3388","http://www.lloydschool.org","08:00 AM-03:00 PM","2103 N LAMON AVE Chicago IL 60639","2103 N LAMON AVE Chicago IL 60639","District","ES","ISP","29","{170993000926}","4500","{150162990252316}","Lloyd Elem School","Elementary","","PK,K,1,2,3,4,5","PK,K,1,2,3,4,5",""
"400011","LOCKE A","Alain Locke Charter School","Mr. Patrick Love","plove@alainlocke.org","","","","","","","","","","","","","","","(773)265-7232","(773)265-7258","http://www.alainlocke.org","08:30 AM-05:00 PM","3141 W JACKSON BLVD Chicago IL 60612","3141 W JACKSON BLVD Chicago IL 60612","Charter","ES","Charter","34","{170993003564}","4730","{15016299025206C}","Locke A Elem Charter Academy","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"610041","LOCKE J","Josephine C Locke Elementary School","John Gerard Fitzpatrick","JGFitzpatrick@cps.edu","","","Maureen Eileen Komperda","MEKomperda@cps.edu","Deborah Jean O'Brien","DJObrien@cps.edu","Alixa Rodriguez","ARodriguez6@cps.edu","","","","","","","(773)534-3300","(773)534-3168","http://www.lockeschool.org","7:45 am-2:45 pm","2828 N OAK PARK AVE Chicago IL 60634","2828 N OAK PARK AVE Chicago IL 60634","District","ES","Network 3","29","{170993000927}","4510","{150162990252317}","Locke  J Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610325","LOGANDALE","Logandale Middle School","Evelyn Roman","ERoman2@cps.edu","","","Claudia Avila","CAvila@cps.edu","Luz E Gonzalez-Jorges","LEGonzalez-jorges@cps.edu","","","","","","","","","(773)534-5350","(773)534-5349","http://avondalelogandaleschool.org/","08:00 AM-03:00 PM","3212 W GEORGE ST Chicago IL 60618","","District","MS","Network 4","31","{170993000048}","7560","{150162990252881}","Logandale Middle School","Elementary","Middle","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
